id,name,aliases,family,data_shape,shape_label,origin_code,origin,universality,depth_tier,areas,subject_tags,tools,sibling_count,siblings
P750,Forecast error variance decomposition plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,niche,stub,SH,econometrics,vars; statsmodels,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P751,Event study plot,dynamic treatment effect plot,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,deep,SH;HM,econometrics;public-policy,fixest::iplot; did; eventstudyr,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P752,Difference-in-differences plot,parallel trends plot,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,SH;HM,econometrics;public-policy,did; fixest; ggplot2,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P753,Regression discontinuity plot,RD plot,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,deep,SH,econometrics;education,rdrobust::rdplot; rddensity,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P754,McCrary density test plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,niche,stub,SH,econometrics,rddensity; rdd,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P755,Synthetic control gap plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,SH,econometrics;public-policy,Synth; tidysynth; gsynth,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P756,Love plot,covariate balance plot,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,deep,HM;SH,epidemiology;econometrics,cobalt::love.plot; MatchIt,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P757,Propensity score overlap plot,common support plot,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,HM;SH,epidemiology;econometrics,cobalt; MatchIt; WeightIt,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P758,E-value / sensitivity contour plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,niche,stub,HM,epidemiology,EValue; sensemakr,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P759,Item characteristic curve,IRT trace line,F31 Social science & econometrics,S20,Instrument trace (signal vs time),D,Data-driven,domain-signature,deep,SH;HM,psychology;education,mirt; ltm; catR,27,Actogram;Eye diagram;Sanger sequencing chromatogram;Bioanalyzer / TapeStation trace;Capillary electrophoresis electropherogram;FRAP recovery curve;qPCR amplification curve;SPR sensorgram;Thermal shift melt curve;Seahorse OCR/ECAR trace;xCELLigence impedance trace;Patch-clamp trace;EEG multichannel trace;EEG topographic scalp map;ERP waveform plot;Time-frequency / ERSP plot;EMG trace;Actigraphy / a
P760,Test information function plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,SH,education;psychology,mirt,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P761,Wright map,person-item map,F31 Social science & econometrics,S16,Values attached to geography,D,Data-driven,domain-signature,standard,SH,education;psychology,WrightMap; eRm,62,Choropleth map;Proportional symbol map;LISA cluster map;Small-multiple map series;Flow map;Metabolic flux map;Enrichment map;Bivariate choropleth;Cartogram;Dot density map;Isopleth map;Kernel density surface map;Hexbin map;Connection map;Origin-destination flow map;Isochrone map;Voronoi / Thiessen polygon map;Moran scatterplot;Semivariogram;Kriging interpolation surface;Spatial scan cluster map;St
P762,Differential item functioning plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,SH,education;psychology,difR; lordif,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P763,Conjoint AMCE plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,domain-signature,standard,SH,political-science;marketing,cregg; cjoint,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P764,Blockmodel image matrix,,F31 Social science & econometrics,S13,Nodes and edges,D,Data-driven,domain-signature,standard,SH;XM,sociology;network-science,sna; blockmodeling,24,Node-link network diagram;Chord diagram;Force-directed graph;Arc diagram;Adjacency matrix plot;Hive plot;Bipartite network plot;Transmission tree;Pathway diagram;Gene regulatory network plot;Protein-protein interaction network;Haplotype network;Psychometric network plot;Emissions / scenario pathway plot;Connectogram;Sociogram;Migration flow chord / circular plot;Correlation network (assets);Non-ri
P765,Sociogram,,F31 Social science & econometrics,S13,Nodes and edges,D,Data-driven,domain-signature,standard,SH,sociology;education,igraph; RSiena; Gephi,24,Node-link network diagram;Chord diagram;Force-directed graph;Arc diagram;Adjacency matrix plot;Hive plot;Bipartite network plot;Transmission tree;Pathway diagram;Gene regulatory network plot;Protein-protein interaction network;Haplotype network;Psychometric network plot;Emissions / scenario pathway plot;Connectogram;Blockmodel image matrix;Migration flow chord / circular plot;Correlation network (
P766,Migration flow chord / circular plot,,F31 Social science & econometrics,S13,Nodes and edges,D,Data-driven,domain-signature,standard,SH,demography;human-geography,circlize; migest,24,Node-link network diagram;Chord diagram;Force-directed graph;Arc diagram;Adjacency matrix plot;Hive plot;Bipartite network plot;Transmission tree;Pathway diagram;Gene regulatory network plot;Protein-protein interaction network;Haplotype network;Psychometric network plot;Emissions / scenario pathway plot;Connectogram;Blockmodel image matrix;Sociogram;Correlation network (assets);Non-ribbon chord di
P767,Survey-weighted estimate plot,design-based CI plot,F31 Social science & econometrics,S03,Two continuous variables,D,Data-driven,domain-signature,standard,SH;HM,public-health;sociology,survey; srvyr; ggsurvey,56,Marginal histogram plot;Scatter plot;Bubble chart;Van Krevelen diagram;Heat scatter / density scatter;Volcano plot;Pearce discrimination diagram;Bode plot;Pole-zero plot;Reaction coordinate diagram;Arrhenius plot;Van 't Hoff plot;Well log plot;Pollen diagram;Microfossil stratigraphic diagram;Age-depth model plot;Tree-ring chronology plot;Ice core isotope depth profile;Stable isotope cross plot;Kee
P768,Co-citation network map,,F31 Social science & econometrics,S16,Values attached to geography,D,Data-driven,domain-signature,standard,XM;SH,scientometrics,bibliometrix; VOSviewer; CiteSpace,62,Choropleth map;Proportional symbol map;LISA cluster map;Small-multiple map series;Flow map;Metabolic flux map;Enrichment map;Bivariate choropleth;Cartogram;Dot density map;Isopleth map;Kernel density surface map;Hexbin map;Connection map;Origin-destination flow map;Isochrone map;Voronoi / Thiessen polygon map;Moran scatterplot;Semivariogram;Kriging interpolation surface;Spatial scan cluster map;St
P769,Co-authorship / collaboration map,,F31 Social science & econometrics,S16,Values attached to geography,D,Data-driven,niche,stub,XM,scientometrics,VOSviewer; bibliometrix,62,Choropleth map;Proportional symbol map;LISA cluster map;Small-multiple map series;Flow map;Metabolic flux map;Enrichment map;Bivariate choropleth;Cartogram;Dot density map;Isopleth map;Kernel density surface map;Hexbin map;Connection map;Origin-destination flow map;Isochrone map;Voronoi / Thiessen polygon map;Moran scatterplot;Semivariogram;Kriging interpolation surface;Spatial scan cluster map;St
P770,Keyword co-occurrence map,,F31 Social science & econometrics,S16,Values attached to geography,D,Data-driven,niche,stub,XM,scientometrics,VOSviewer; bibliometrix,62,Choropleth map;Proportional symbol map;LISA cluster map;Small-multiple map series;Flow map;Metabolic flux map;Enrichment map;Bivariate choropleth;Cartogram;Dot density map;Isopleth map;Kernel density surface map;Hexbin map;Connection map;Origin-destination flow map;Isochrone map;Voronoi / Thiessen polygon map;Moran scatterplot;Semivariogram;Kriging interpolation surface;Spatial scan cluster map;St
P771,Bradford's law plot,,F31 Social science & econometrics,S01,One continuous variable,D,Data-driven,niche,stub,XM,scientometrics,bibliometrix,44,Histogram;Density plot;Empirical CDF plot;Q-Q plot;Stem-and-leaf plot;Rug plot;Frequency polygon;Normal probability plot;Pareto chart;Spike histogram;Histogram with fitted distribution overlay;Cumulative frequency curve;GWAS Q-Q plot;Mutational signature plot;Sequence logo;Alpha diversity plot;Rarefaction curve;Species accumulation curve;Rank-abundance curve;Stratigraphic column;Gutenberg-Richter 
P772,Lotka's law plot,,F31 Social science & econometrics,S01,One continuous variable,D,Data-driven,niche,stub,XM,scientometrics,bibliometrix,44,Histogram;Density plot;Empirical CDF plot;Q-Q plot;Stem-and-leaf plot;Rug plot;Frequency polygon;Normal probability plot;Pareto chart;Spike histogram;Histogram with fitted distribution overlay;Cumulative frequency curve;GWAS Q-Q plot;Mutational signature plot;Sequence logo;Alpha diversity plot;Rarefaction curve;Species accumulation curve;Rank-abundance curve;Stratigraphic column;Gutenberg-Richter 
P773,Citation burst plot,,F31 Social science & econometrics,S22,Model output vs observed,D,Data-driven,niche,stub,XM,scientometrics,CiteSpace,62,Regression line with confidence band;LOESS / LOWESS smoother;ROC curve;Feature importance plot;Spline / GAM partial effect plot;Calibration plot;Bland-Altman plot;Residual vs fitted plot;Added-variable plot;Marginal effects plot;Interaction plot;Nomogram;Precision-recall curve;Decision curve analysis;Lift chart / cumulative gains chart;SHAP beeswarm plot;SHAP force / waterfall plot;Partial depende
P774,Three-fields Sankey (bibliometrix),,F31 Social science & econometrics,S15,Flows between states,D,Data-driven,niche,stub,XM,scientometrics,bibliometrix,9,Sankey diagram;Alluvial diagram;Parallel sets;PRISMA flow diagram;Care cascade plot;Land use change Sankey;Funnel chart;Cumulative flow diagram;CONSORT flow diagram
P775,Funnel chart,conversion funnel,"F32 Business, finance & ops",S15,Flows between states,D,Data-driven,domain-signature,standard,SH,marketing;business-management,plotly; ggplot2,9,Sankey diagram;Alluvial diagram;Parallel sets;PRISMA flow diagram;Care cascade plot;Land use change Sankey;Cumulative flow diagram;CONSORT flow diagram;Three-fields Sankey (bibliometrix)
P776,Cohort retention heatmap,,"F32 Business, finance & ops",S12,Pairwise matrix,D,Data-driven,domain-signature,standard,SH,marketing;business-management,ggplot2; pandas,15,Heatmap (categorical matrix);Correlogram;Calendar heatmap;Autocorrelation plot;Confusion matrix heatmap;Clustered expression heatmap;Spiral plot;Oncoprint;Mass cytometry (CyTOF) heatmap;Antibiogram heatmap;Brain connectivity matrix;Bertin reorderable matrix;Sample-sample distance heatmap;Single-cell dot plot;RFM segmentation heatmap
